planename,crosstime,counter%,time%,distance%,counter,time,distance,latitude,longitude,altitude,type,sectorname,,,
FLT0984,36225, , , , , , ,35.357658,137.07889,27000,B763,'T26-1'
FLT0984,36374, , , , , , ,35.100513,137.332498,27000,B763,'T24-1'
FLT0984,36433, , , , , , ,34.995774,137.435152,27000,B763,'T12-1'
FLT0984,36790, , , , , , ,34.502604,138.168417,26977,B763,'T09-1'
FLT0984,36944, , , , , , ,34.511108,138.570421,0,B763,'T14', 'T09-1'
FLT0984,37040, , , , , , ,34.546515,138.825102,27000,B763,'T14', 'T09-3', 'T09-1'
FLT0984,37120, , , , , , ,34.577717,139.033362,26940,B763,'T14', 'T09-1'
FLT0984,37815, , , , , , ,35.057319,139.893722,7280,B763,'T12-1', 'T13'
FLT0984,37823, , , , , , ,35.066192,139.889293,7100,B763,'T13', 'T12-1'
FLT0984,38375, , , , , , ,35.515774,139.800411,480,B763,'T03-1'
FLT0984,38407, , , , , , ,35.53299,139.788131,170,B763,end
FLT0985,35524, , , , , , ,29.954639,125.157122,34000,A321,begin
FLT0985,35524, , , , , , ,29.954639,125.157122,34000,A321,'F15'
FLT0985,36546, , , , , , ,28.339989,124.003127,34000,A321,end
FLT0986,35535, , , , , , ,32.133333,164.983333,35000,B763,begin
FLT0986,35775, , , , , , ,32.333333,164.5,34000,B763,'A03'
FLT0986,43155, , , , , , ,36.783333,148.8,32000,B763,end
FLT0987,35564, , , , , , ,34.87145,136.787241,479,B738,begin
FLT0987,35564, , , , , , ,34.87145,136.787241,479,B738,'T24-1'
FLT0987,36116, , , , , , ,34.13781,136.551322,19727,B738,'T17'
FLT0987,37205, , , , , , ,33.145309,134.590747,36000,B738,'F17'
FLT0987,37805, , , , , , ,32.848119,133.385404,36000,B738,'F16-1'
FLT0987,37936, , , , , , ,32.782147,133.125007,36000,B738,'F08-1'
FLT0987,38981, , , , , , ,31.875835,131.234349,36000,B738,'F07-2'
FLT0987,40183, , , , , , ,30.664206,129.233619,38000,B738,'F07-1'
FLT0987,40831, , , , , , ,29.997379,128.206558,37971,B738,'F15'
FLT0987,43192, , , , , , ,27.44191,124.445092,37971,B738,end
FLT1598,42971, , , , , , ,35.541329,139.822755,0,B738,begin
FLT1598,42971, , , , , , ,35.541329,139.822755,0,B738,'T03-1'
FLT1598,43068, , , , , , ,35.512726,139.891483,4250,B738,'T12-1', 'T13'
FLT1598,43076, , , , , , ,35.505681,139.895142,4520,B738,'T13', 'T12-1'
FLT1598,43197, , , , , , ,35.459829,139.759115,10050,B738,end
FLT1599,42975, , , , , , ,21.1,127.5,33000,B763,begin
FLT1599,42975, , , , , , ,21.1,127.5,33000,B763,'A05'
FLT1599,43155, , , , , , ,21.433333,127.766667,33000,B763,end
FLT1590,42882, , , , , , ,35.566504,139.786218,0,B738,begin
FLT1590,42882, , , , , , ,35.566504,139.786218,0,B738,'T03-1'
FLT1590,43194, , , , , , ,35.752851,139.766554,15230,B738,end
